@relation 'Allegheny_County_Crash_Data_Nominal-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-5,7-16,21-32,36-37,39-50,53-54,57-61,65-66,68'

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2064,0,1686,207,0.89065,1,0.5504,1,0.4496,0.71001,0.947688,1.0552,0
2064,0,1680,213,0.88748,1,0.551282,1,0.448718,0.710744,0.946171,1.056891,0
2064,0,1679,214,0.886952,1,0.551429,1,0.448571,0.710866,0.945919,1.057173,0
2064,0,1633,260,0.862652,1,0.558291,1,0.441709,0.716542,0.934294,1.070327,0
2064,0,1622,271,0.856841,1,0.559957,1,0.440043,0.717913,0.931514,1.073521,0
2064,0,1619,274,0.855256,1,0.560413,1,0.439587,0.718288,0.930756,1.074396,0
2064,0,1618,275,0.854728,1,0.560565,1,0.439435,0.718413,0.930503,1.074688,0
2064,0,1617,276,0.8542,1,0.560717,1,0.439283,0.718538,0.93025,1.07498,0
2064,0,1610,283,0.850502,1,0.561786,1,0.438214,0.719414,0.928481,1.077028,0
2064,0,1601,292,0.845747,1,0.563165,1,0.436835,0.720545,0.926207,1.079673,0
2064,0,1598,295,0.844163,1,0.563626,1,0.436374,0.720922,0.925449,1.080557,0
2064,0,1596,297,0.843106,1,0.563934,1,0.436066,0.721174,0.924943,1.081148,0
2064,0,1595,298,0.842578,1,0.564089,1,0.435911,0.7213,0.92469,1.081443,0
2064,0,1594,299,0.84205,1,0.564243,1,0.435757,0.721426,0.924438,1.081739,0
2064,0,1593,300,0.841521,1,0.564397,1,0.435603,0.721552,0.924185,1.082034,0
2064,0,1589,304,0.839408,1,0.565015,1,0.434985,0.722057,0.923174,1.083219,0
2064,0,1588,305,0.83888,1,0.56517,1,0.43483,0.722183,0.922921,1.083516,0
2064,0,1586,307,0.837824,1,0.565479,1,0.434521,0.722436,0.922416,1.08411,0
2064,0,1583,310,0.836239,1,0.565945,1,0.434055,0.722816,0.921658,1.085001,0
2064,0,1582,311,0.835711,1,0.5661,1,0.4339,0.722942,0.921405,1.085299,0
2064,0,1576,317,0.832541,1,0.567033,1,0.432967,0.723703,0.919889,1.087088,0
2064,0,1572,321,0.830428,1,0.567657,1,0.432343,0.724211,0.918878,1.088284,0
2064,0,1567,326,0.827787,1,0.568438,1,0.431562,0.724846,0.917614,1.089782,0
2064,0,1562,331,0.825145,1,0.569222,1,0.430778,0.725483,0.916351,1.091285,0
2064,0,1560,333,0.824089,1,0.569536,1,0.430464,0.725738,0.915845,1.091887,0
2064,0,1558,335,0.823032,1,0.569851,1,0.430149,0.725994,0.91534,1.09249,0
2064,0,1557,336,0.822504,1,0.570008,1,0.429992,0.726121,0.915087,1.092792,0
2064,0,1555,338,0.821447,1,0.570323,1,0.429677,0.726377,0.914582,1.093396,0
