@relation 'Allegheny_County_Crash_Data_Nominal-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-5,7-16,20-33,35-50,53-55,57-61,65-68'

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2064,0,1608,285,0.849445,1,0.562092,1,0.437908,0.719665,0.927976,1.077614,0
2064,0,1607,286,0.848917,1,0.562245,1,0.437755,0.719791,0.927723,1.077908,0
2064,0,1603,290,0.846804,1,0.562858,1,0.437142,0.720293,0.926712,1.079084,0
2064,0,1602,291,0.846276,1,0.563011,1,0.436989,0.720419,0.926459,1.079378,0
2064,0,1598,295,0.844163,1,0.563626,1,0.436374,0.720922,0.925449,1.080557,0
2064,0,1593,300,0.841521,1,0.564397,1,0.435603,0.721552,0.924185,1.082034,0
2064,0,1583,310,0.836239,1,0.565945,1,0.434055,0.722816,0.921658,1.085001,0
2064,0,1572,321,0.830428,1,0.567657,1,0.432343,0.724211,0.918878,1.088284,0
2064,0,1559,334,0.82356,1,0.569694,1,0.430306,0.725866,0.915593,1.092189,0
2064,0,1545,348,0.816165,1,0.571904,1,0.428096,0.727657,0.912055,1.096426,0
2064,0,1543,350,0.815108,1,0.572221,1,0.427779,0.727914,0.911549,1.097034,0
2064,0,1542,351,0.81458,1,0.572379,1,0.427621,0.728042,0.911296,1.097338,0
2064,0,1539,354,0.812995,1,0.572856,1,0.427144,0.728428,0.910538,1.098251,0
2064,0,1538,355,0.812467,1,0.573015,1,0.426985,0.728556,0.910286,1.098556,0
2064,0,1504,389,0.794506,1,0.578475,1,0.421525,0.732955,0.901693,1.109025,0
2064,0,1495,398,0.789752,1,0.579938,1,0.420062,0.734128,0.899419,1.111829,0
2064,0,1493,400,0.788695,1,0.580264,1,0.419736,0.734389,0.898913,1.112454,0
2064,0,1492,401,0.788167,1,0.580427,1,0.419573,0.73452,0.898661,1.112767,0
2064,0,1465,428,0.773904,1,0.584868,1,0.415132,0.738065,0.891837,1.121281,0
